array_code,Reference Designator,subsite,node,sensor,deploymentNumber,startDateTime,stopDateTime,in_am,in_qcdb_science,status
GS,GS05MOAS-GL486-01-FLORDM000,GS05MOAS,GL486,01-FLORDM000,1,2015-02-21T16:35:00,2015-12-20T00:00:00,yes,yes,for review
GS,GS05MOAS-GL486-02-DOSTAM000,GS05MOAS,GL486,02-DOSTAM000,1,2015-02-21T16:35:00,2015-12-20T00:00:00,yes,yes,for review
GS,GS05MOAS-GL486-04-CTDGVM000,GS05MOAS,GL486,04-CTDGVM000,1,2015-02-21T16:35:00,2015-12-20T00:00:00,yes,yes,for review
GS,GS05MOAS-GL524-00-ENG000000,GS05MOAS,GL524,00-ENG000000,1,2015-12-20T19:50:00,2016-04-11T00:00:00,yes,,not for review
GS,GS05MOAS-GL524-01-FLORDM000,GS05MOAS,GL524,01-FLORDM000,1,2015-12-20T19:50:00,2016-04-11T00:00:00,yes,yes,for review
GS,GS05MOAS-GL524-02-DOSTAM000,GS05MOAS,GL524,02-DOSTAM000,1,2015-12-20T19:50:00,2016-04-11T00:00:00,yes,yes,for review
GS,GS05MOAS-GL524-04-CTDGVM000,GS05MOAS,GL524,04-CTDGVM000,1,2015-12-20T19:50:00,2016-04-11T00:00:00,yes,yes,for review
GS,GS05MOAS-GL560-00-ENG000000,GS05MOAS,GL560,00-ENG000000,1,2015-12-20T19:20:00,2016-11-27T00:00:00,yes,,not for review
GS,GS05MOAS-GL560-01-FLORDM000,GS05MOAS,GL560,01-FLORDM000,1,2015-12-20T19:20:00,2016-11-27T00:00:00,yes,yes,for review
GS,GS05MOAS-GL560-02-DOSTAM000,GS05MOAS,GL560,02-DOSTAM000,1,2015-12-20T19:20:00,2016-11-27T00:00:00,yes,yes,for review
GS,GS05MOAS-GL560-04-CTDGVM000,GS05MOAS,GL560,04-CTDGVM000,1,2015-12-20T19:20:00,2016-11-27T00:00:00,yes,yes,for review
GS,GS05MOAS-GL561-00-ENG000000,GS05MOAS,GL561,00-ENG000000,1,2015-12-25T21:41:00,2016-11-03T23:59:00,yes,,not for review
GS,GS05MOAS-GL561-01-FLORDM000,GS05MOAS,GL561,01-FLORDM000,1,2015-12-25T21:41:00,2016-11-03T23:59:00,yes,yes,for review
GS,GS05MOAS-GL561-02-DOSTAM000,GS05MOAS,GL561,02-DOSTAM000,1,2015-12-25T21:41:00,2016-11-03T23:59:00,yes,yes,for review
GS,GS05MOAS-GL561-04-CTDGVM000,GS05MOAS,GL561,04-CTDGVM000,1,2015-12-25T21:41:00,2016-11-03T23:59:00,yes,yes,for review
GS,GS05MOAS-PG565-00-ENG000000,GS05MOAS,PG565,00-ENG000000,1,2015-12-20T17:46:00,2016-11-21T00:00:00,yes,,not for review
GS,GS05MOAS-PG565-01-CTDGVM000,GS05MOAS,PG565,01-CTDGVM000,1,2015-12-20T17:46:00,2016-11-21T00:00:00,yes,yes,for review
GS,GS05MOAS-PG565-02-DOSTAM000,GS05MOAS,PG565,02-DOSTAM000,1,2015-12-20T17:46:00,2016-11-21T00:00:00,yes,yes,for review
GS,GS05MOAS-PG565-03-FLORTM000,GS05MOAS,PG565,03-FLORTM000,1,2015-12-20T17:46:00,2016-11-21T00:00:00,yes,yes,for review
GS,GS05MOAS-PG565-04-FLORTO000,GS05MOAS,PG565,04-FLORTO000,1,2015-12-20T17:46:00,2016-11-21T00:00:00,yes,yes,for review
GS,GS05MOAS-PG565-05-NUTNRM000,GS05MOAS,PG565,05-NUTNRM000,1,2015-12-20T17:46:00,2016-11-21T00:00:00,yes,yes,for review
GS,GS05MOAS-PG565-06-PARADM000,GS05MOAS,PG565,06-PARADM000,1,2015-12-20T17:46:00,2016-11-21T00:00:00,yes,yes,for review
GS,GS05MOAS-PG566-00-ENG000000,GS05MOAS,PG566,00-ENG000000,1,2015-12-20T17:16:00,2016-10-12T11:45:00,yes,,not for review
GS,GS05MOAS-PG566-01-CTDGVM000,GS05MOAS,PG566,01-CTDGVM000,1,2015-12-20T17:16:00,2016-10-12T11:45:00,yes,yes,for review
GS,GS05MOAS-PG566-02-DOSTAM000,GS05MOAS,PG566,02-DOSTAM000,1,2015-12-20T17:16:00,2016-10-12T11:45:00,yes,yes,for review
GS,GS05MOAS-PG566-03-FLORTM000,GS05MOAS,PG566,03-FLORTM000,1,2015-12-20T17:16:00,2016-10-12T11:45:00,yes,yes,for review
GS,GS05MOAS-PG566-04-FLORTO000,GS05MOAS,PG566,04-FLORTO000,1,2015-12-20T17:16:00,2016-10-12T11:45:00,yes,yes,for review
GS,GS05MOAS-PG566-05-NUTNRM000,GS05MOAS,PG566,05-NUTNRM000,1,2015-12-20T17:16:00,2016-10-12T11:45:00,yes,yes,for review
GS,GS05MOAS-PG566-06-PARADM000,GS05MOAS,PG566,06-PARADM000,1,2015-12-20T17:16:00,2016-10-12T11:45:00,yes,yes,for review
RS,RS01SBPD-DP01A-00-ENG000000,RS01SBPD,DP01A,00-ENG000000,1,2014-08-24T06:55:00,2014-09-23T00:00:00,yes,,not for review
RS,RS01SBPD-DP01A-00-ENG000000,RS01SBPD,DP01A,00-ENG000000,2,2015-07-22T22:17:00,,yes,,not for review
RS,RS01SBPD-DP01A-01-CTDPFL104,RS01SBPD,DP01A,01-CTDPFL104,1,2014-08-23T05:55:50,2014-09-22T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-01-CTDPFL104,RS01SBPD,DP01A,01-CTDPFL104,2,2015-07-22T22:17:00,2016-08-09T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-01-CTDPFL104,RS01SBPD,DP01A,01-CTDPFL104,3,2016-08-09T03:16:00,2018-07-25T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-01-CTDPFL104,RS01SBPD,DP01A,01-CTDPFL104,4,2018-07-25T00:00:00,,yes,yes,not for review
RS,RS01SBPD-DP01A-02-VEL3DA103,RS01SBPD,DP01A,02-VEL3DA103,1,2014-08-23T05:55:50,2014-09-22T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-02-VEL3DA103,RS01SBPD,DP01A,02-VEL3DA103,2,2015-07-22T22:17:00,2016-08-09T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-02-VEL3DA103,RS01SBPD,DP01A,02-VEL3DA103,3,2016-08-09T03:16:00,2018-07-25T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-02-VEL3DA103,RS01SBPD,DP01A,02-VEL3DA103,4,2018-07-25T00:00:00,,yes,yes,not for review
RS,RS01SBPD-DP01A-03-FLCDRA102,RS01SBPD,DP01A,03-FLCDRA102,1,2014-08-23T05:55:50,2014-09-22T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-03-FLCDRA102,RS01SBPD,DP01A,03-FLCDRA102,2,2015-07-22T22:17:00,2016-08-09T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-03-FLCDRA102,RS01SBPD,DP01A,03-FLCDRA102,3,2016-08-09T03:16:00,2018-07-25T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-03-FLCDRA102,RS01SBPD,DP01A,03-FLCDRA102,4,2018-07-25T00:00:00,,yes,yes,not for review
RS,RS01SBPD-DP01A-04-FLNTUA102,RS01SBPD,DP01A,04-FLNTUA102,1,2014-08-23T05:55:50,2014-09-22T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-04-FLNTUA102,RS01SBPD,DP01A,04-FLNTUA102,2,2015-07-22T22:17:00,2016-08-09T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-04-FLNTUA102,RS01SBPD,DP01A,04-FLNTUA102,3,2016-08-09T03:16:00,2018-07-25T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-04-FLNTUA102,RS01SBPD,DP01A,04-FLNTUA102,4,2018-07-25T00:00:00,,yes,yes,not for review
RS,RS01SBPD-DP01A-05-OPTAAC102,RS01SBPD,DP01A,05-OPTAAC102,1,2015-07-22T22:17:00,2016-08-09T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-05-OPTAAC102,RS01SBPD,DP01A,05-OPTAAC102,2,2016-08-09T03:16:00,,yes,yes,not for review
RS,RS01SBPD-DP01A-06-DOSTAD104,RS01SBPD,DP01A,06-DOSTAD104,1,2014-08-23T05:55:50,2014-09-22T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-06-DOSTAD104,RS01SBPD,DP01A,06-DOSTAD104,2,2015-07-22T22:17:00,2016-08-09T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-06-DOSTAD104,RS01SBPD,DP01A,06-DOSTAD104,3,2016-08-09T03:16:00,2018-07-25T00:00:00,yes,yes,for review
RS,RS01SBPD-DP01A-06-DOSTAD104,RS01SBPD,DP01A,06-DOSTAD104,4,2018-07-25T00:00:00,,yes,yes,not for review
RS,RS01SBPS-PC01A-05-ADCPTD102,RS01SBPS,PC01A,05-ADCPTD102,1,2014-09-29T01:53:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-05-ADCPTD102,RS01SBPS,PC01A,05-ADCPTD102,2,2015-07-07T16:12:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-05-ADCPTD102,RS01SBPS,PC01A,05-ADCPTD102,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-05-ADCPTD102,RS01SBPS,PC01A,05-ADCPTD102,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-05-ADCPTD102,RS01SBPS,PC01A,05-ADCPTD102,5,2018-06-24T02:00:00,,yes,yes,not for review
RS,RS01SBPS-PC01A-06-VADCPA101,RS01SBPS,PC01A,06-VADCPA101,1,2014-09-29T01:53:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-06-VADCPA101,RS01SBPS,PC01A,06-VADCPA101,2,2015-07-07T16:12:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-06-VADCPA101,RS01SBPS,PC01A,06-VADCPA101,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-06-VADCPA101,RS01SBPS,PC01A,06-VADCPA101,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-06-VADCPA101,RS01SBPS,PC01A,06-VADCPA101,5,2018-06-24T02:00:00,,yes,yes,not for review
RS,RS01SBPS-PC01A-07-CAMDSC102,RS01SBPS,PC01A,07-CAMDSC102,1,2014-09-29T01:53:00,2015-07-06T00:00:00,yes,yes,not for review
RS,RS01SBPS-PC01A-07-CAMDSC102,RS01SBPS,PC01A,07-CAMDSC102,2,2015-07-07T16:12:00,2016-07-17T00:00:00,yes,yes,not for review
RS,RS01SBPS-PC01A-07-CAMDSC102,RS01SBPS,PC01A,07-CAMDSC102,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,not for review
RS,RS01SBPS-PC01A-07-CAMDSC102,RS01SBPS,PC01A,07-CAMDSC102,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,not for review
RS,RS01SBPS-PC01A-07-CAMDSC102,RS01SBPS,PC01A,07-CAMDSC102,5,2018-06-24T02:00:00,,yes,yes,not for review
RS,RS01SBPS-PC01A-08-HYDBBA103,RS01SBPS,PC01A,08-HYDBBA103,1,2014-09-29T01:53:00,2015-07-06T00:00:00,yes,,not for review
RS,RS01SBPS-PC01A-08-HYDBBA103,RS01SBPS,PC01A,08-HYDBBA103,2,2015-07-07T16:12:00,2016-07-17T00:00:00,yes,,not for review
RS,RS01SBPS-PC01A-08-HYDBBA103,RS01SBPS,PC01A,08-HYDBBA103,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,,not for review
RS,RS01SBPS-PC01A-08-HYDBBA103,RS01SBPS,PC01A,08-HYDBBA103,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,,not for review
RS,RS01SBPS-PC01A-08-HYDBBA103,RS01SBPS,PC01A,08-HYDBBA103,5,2018-06-24T02:00:00,,yes,,not for review
RS,RS01SBPS-PC01A-4A-CTDPFA103,RS01SBPS,PC01A,4A-CTDPFA103,1,2014-09-29T01:53:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4A-CTDPFA103,RS01SBPS,PC01A,4A-CTDPFA103,2,2015-07-07T16:12:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4A-CTDPFA103,RS01SBPS,PC01A,4A-CTDPFA103,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4A-CTDPFA103,RS01SBPS,PC01A,4A-CTDPFA103,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4A-CTDPFA103,RS01SBPS,PC01A,4A-CTDPFA103,5,2018-06-24T02:00:00,,yes,yes,not for review
RS,RS01SBPS-PC01A-4A-DOSTAD103,RS01SBPS,PC01A,4A-DOSTAD103,1,2014-09-29T01:53:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4A-DOSTAD103,RS01SBPS,PC01A,4A-DOSTAD103,2,2015-07-07T16:12:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4A-DOSTAD103,RS01SBPS,PC01A,4A-DOSTAD103,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4A-DOSTAD103,RS01SBPS,PC01A,4A-DOSTAD103,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4A-DOSTAD103,RS01SBPS,PC01A,4A-DOSTAD103,5,2018-06-24T02:00:00,,yes,yes,not for review
RS,RS01SBPS-PC01A-4B-PHSENA102,RS01SBPS,PC01A,4B-PHSENA102,1,2014-09-29T01:53:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4B-PHSENA102,RS01SBPS,PC01A,4B-PHSENA102,2,2015-07-07T16:12:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4B-PHSENA102,RS01SBPS,PC01A,4B-PHSENA102,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4B-PHSENA102,RS01SBPS,PC01A,4B-PHSENA102,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4B-PHSENA102,RS01SBPS,PC01A,4B-PHSENA102,5,2018-06-24T02:00:00,,yes,yes,not for review
RS,RS01SBPS-PC01A-4C-FLORDD103,RS01SBPS,PC01A,4C-FLORDD103,1,2014-09-29T01:53:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4C-FLORDD103,RS01SBPS,PC01A,4C-FLORDD103,2,2015-07-07T16:12:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4C-FLORDD103,RS01SBPS,PC01A,4C-FLORDD103,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4C-FLORDD103,RS01SBPS,PC01A,4C-FLORDD103,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-PC01A-4C-FLORDD103,RS01SBPS,PC01A,4C-FLORDD103,5,2018-06-24T02:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-2A-CTDPFA102,RS01SBPS,SF01A,2A-CTDPFA102,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-CTDPFA102,RS01SBPS,SF01A,2A-CTDPFA102,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-CTDPFA102,RS01SBPS,SF01A,2A-CTDPFA102,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-CTDPFA102,RS01SBPS,SF01A,2A-CTDPFA102,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-CTDPFA102,RS01SBPS,SF01A,2A-CTDPFA102,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-CTDPFA102,RS01SBPS,SF01A,2A-CTDPFA102,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-2A-DOFSTA102,RS01SBPS,SF01A,2A-DOFSTA102,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-DOFSTA102,RS01SBPS,SF01A,2A-DOFSTA102,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-DOFSTA102,RS01SBPS,SF01A,2A-DOFSTA102,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-DOFSTA102,RS01SBPS,SF01A,2A-DOFSTA102,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-DOFSTA102,RS01SBPS,SF01A,2A-DOFSTA102,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2A-DOFSTA102,RS01SBPS,SF01A,2A-DOFSTA102,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-2D-PHSENA101,RS01SBPS,SF01A,2D-PHSENA101,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2D-PHSENA101,RS01SBPS,SF01A,2D-PHSENA101,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2D-PHSENA101,RS01SBPS,SF01A,2D-PHSENA101,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2D-PHSENA101,RS01SBPS,SF01A,2D-PHSENA101,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2D-PHSENA101,RS01SBPS,SF01A,2D-PHSENA101,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-2D-PHSENA101,RS01SBPS,SF01A,2D-PHSENA101,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-3A-FLORTD101,RS01SBPS,SF01A,3A-FLORTD101,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3A-FLORTD101,RS01SBPS,SF01A,3A-FLORTD101,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3A-FLORTD101,RS01SBPS,SF01A,3A-FLORTD101,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3A-FLORTD101,RS01SBPS,SF01A,3A-FLORTD101,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3A-FLORTD101,RS01SBPS,SF01A,3A-FLORTD101,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3A-FLORTD101,RS01SBPS,SF01A,3A-FLORTD101,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-3B-OPTAAD101,RS01SBPS,SF01A,3B-OPTAAD101,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3B-OPTAAD101,RS01SBPS,SF01A,3B-OPTAAD101,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3B-OPTAAD101,RS01SBPS,SF01A,3B-OPTAAD101,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3B-OPTAAD101,RS01SBPS,SF01A,3B-OPTAAD101,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3B-OPTAAD101,RS01SBPS,SF01A,3B-OPTAAD101,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3B-OPTAAD101,RS01SBPS,SF01A,3B-OPTAAD101,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-3C-PARADA101,RS01SBPS,SF01A,3C-PARADA101,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3C-PARADA101,RS01SBPS,SF01A,3C-PARADA101,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3C-PARADA101,RS01SBPS,SF01A,3C-PARADA101,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3C-PARADA101,RS01SBPS,SF01A,3C-PARADA101,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3C-PARADA101,RS01SBPS,SF01A,3C-PARADA101,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3C-PARADA101,RS01SBPS,SF01A,3C-PARADA101,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-3D-SPKIRA101,RS01SBPS,SF01A,3D-SPKIRA101,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3D-SPKIRA101,RS01SBPS,SF01A,3D-SPKIRA101,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3D-SPKIRA101,RS01SBPS,SF01A,3D-SPKIRA101,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3D-SPKIRA101,RS01SBPS,SF01A,3D-SPKIRA101,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3D-SPKIRA101,RS01SBPS,SF01A,3D-SPKIRA101,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-3D-SPKIRA101,RS01SBPS,SF01A,3D-SPKIRA101,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-4A-NUTNRA101,RS01SBPS,SF01A,4A-NUTNRA101,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4A-NUTNRA101,RS01SBPS,SF01A,4A-NUTNRA101,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4A-NUTNRA101,RS01SBPS,SF01A,4A-NUTNRA101,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4A-NUTNRA101,RS01SBPS,SF01A,4A-NUTNRA101,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4A-NUTNRA101,RS01SBPS,SF01A,4A-NUTNRA101,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4A-NUTNRA101,RS01SBPS,SF01A,4A-NUTNRA101,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-4B-VELPTD102,RS01SBPS,SF01A,4B-VELPTD102,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4B-VELPTD102,RS01SBPS,SF01A,4B-VELPTD102,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4B-VELPTD102,RS01SBPS,SF01A,4B-VELPTD102,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4B-VELPTD102,RS01SBPS,SF01A,4B-VELPTD102,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4B-VELPTD102,RS01SBPS,SF01A,4B-VELPTD102,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4B-VELPTD102,RS01SBPS,SF01A,4B-VELPTD102,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SBPS-SF01A-4F-PCO2WA101,RS01SBPS,SF01A,4F-PCO2WA101,1,2014-09-29T04:43:00,2015-07-06T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4F-PCO2WA101,RS01SBPS,SF01A,4F-PCO2WA101,2,2015-07-07T20:47:00,2016-07-17T00:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4F-PCO2WA101,RS01SBPS,SF01A,4F-PCO2WA101,3,2016-07-18T00:19:00,2017-07-28T03:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4F-PCO2WA101,RS01SBPS,SF01A,4F-PCO2WA101,4,2017-08-04T19:30:00,2018-06-24T02:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4F-PCO2WA101,RS01SBPS,SF01A,4F-PCO2WA101,5,2018-06-24T02:00:00,2018-07-09T12:00:00,yes,yes,for review
RS,RS01SBPS-SF01A-4F-PCO2WA101,RS01SBPS,SF01A,4F-PCO2WA101,6,2018-07-09T12:00:00,,yes,yes,not for review
RS,RS01SLBS-LJ01A-05-HPIESA101,RS01SLBS,LJ01A,05-HPIESA101,1,2014-08-27T16:37:58,2015-07-22T00:00:00,yes,yes,for review
RS,RS01SLBS-LJ01A-05-HPIESA101,RS01SLBS,LJ01A,05-HPIESA101,2,2015-07-22T06:55:49,2016-08-08T00:00:00,yes,yes,for review
RS,RS01SLBS-LJ01A-05-HPIESA101,RS01SLBS,LJ01A,05-HPIESA101,3,2016-08-08T20:21:00,2017-08-11T23:00:00,yes,yes,for review
RS,RS01SLBS-LJ01A-05-HPIESA101,RS01SLBS,LJ01A,05-HPIESA101,4,2017-08-12T23:00:00,,yes,yes,not for review
RS,RS01SLBS-LJ01A-09-HYDBBA102,RS01SLBS,LJ01A,09-HYDBBA102,1,2014-08-04T04:11:55,2015-07-05T00:00:00,yes,,not for review
RS,RS01SLBS-LJ01A-09-HYDBBA102,RS01SLBS,LJ01A,09-HYDBBA102,2,2015-07-06T22:32:58,2016-07-16T00:00:00,yes,,not for review
RS,RS01SLBS-LJ01A-09-HYDBBA102,RS01SLBS,LJ01A,09-HYDBBA102,3,2016-07-17T02:10:00,2017-07-29T04:00:00,yes,,not for review
RS,RS01SLBS-LJ01A-09-HYDBBA102,RS01SLBS,LJ01A,09-HYDBBA102,4,2017-07-29T19:00:00,,yes,,not for review
RS,RS01SLBS-LJ01A-10-ADCPTE101,RS01SLBS,LJ01A,10-ADCPTE101,1,2014-08-04T04:11:55,2015-07-05T00:00:00,yes,yes,for review
RS,RS01SLBS-LJ01A-10-ADCPTE101,RS01SLBS,LJ01A,10-ADCPTE101,2,2015-07-06T22:32:58,2016-07-16T00:00:00,yes,yes,for review
RS,RS01SLBS-LJ01A-10-ADCPTE101,RS01SLBS,LJ01A,10-ADCPTE101,3,2016-07-17T02:10:00,2017-07-29T04:00:00,yes,yes,for review
RS,RS01SLBS-LJ01A-10-ADCPTE101,RS01SLBS,LJ01A,10-ADCPTE101,4,2017-07-29T19:00:00,,yes,yes,not for review
RS,RS01SLBS-LJ01A-11-OPTAAC103,RS01SLBS,LJ01A,11-OPTAAC103,1,2014-08-27T09:16:45,2015-07-05T00:00:00,yes,yes,for review
